date,election_name,election_url
"
                                                                                        2019/04/07
                                                        ",岡山県議会議員選挙,https://go2senkyo.com/local/senkyo/18019
"
                                                                                        2019/04/07
                                                        ",神奈川県議会議員選挙,https://go2senkyo.com/local/senkyo/18283
"
                                                                                        2019/04/07
                                                        ",石川県議会議員選挙,https://go2senkyo.com/local/senkyo/18295
"
                                                                                        2019/04/07
                                                        ",岐阜県議会議員選挙,https://go2senkyo.com/local/senkyo/18296
"
                                                                                        2019/04/07
                                                        ",兵庫県議会議員選挙,https://go2senkyo.com/local/senkyo/18297
"
                                                                                        2019/04/07
                                                        ",熊本県議会議員選挙,https://go2senkyo.com/local/senkyo/18298
"
                                                                                        2019/04/07
                                                        ",愛知県議会議員選挙,https://go2senkyo.com/local/senkyo/18575
"
                                                                                        2019/04/07
                                                        ",高知県議会議員選挙,https://go2senkyo.com/local/senkyo/18322
"
                                                                                        2019/04/07
                                                        ",奈良県議会議員選挙,https://go2senkyo.com/local/senkyo/18324
"
                                                                                        2019/04/07
                                                        ",山梨県議会議員選挙,https://go2senkyo.com/local/senkyo/18325
"
                                                                                        2019/04/07
                                                        ",神戸市議会議員選挙,https://go2senkyo.com/local/senkyo/18336
"
                                                                                        2019/04/07
                                                        ",秋田県議会議員選挙,https://go2senkyo.com/local/senkyo/18096
"
                                                                                        2019/04/07
                                                        ",新潟県議会議員選挙,https://go2senkyo.com/local/senkyo/18097
"
                                                                                        2019/04/07
                                                        ",新潟市議会議員選挙,https://go2senkyo.com/local/senkyo/18098
"
                                                                                        2019/04/07
                                                        ",栃木県議会議員選挙,https://go2senkyo.com/local/senkyo/18101
"
                                                                                        2019/04/07
                                                        ",埼玉県議会議員選挙,https://go2senkyo.com/local/senkyo/19139
"
                                                                                        2019/04/07
                                                        ",群馬県議会議員選挙,https://go2senkyo.com/local/senkyo/18120
"
                                                                                        2019/04/07
                                                        ",富山県議会議員選挙,https://go2senkyo.com/local/senkyo/18122
"
                                                                                        2019/04/07
                                                        ",千葉市議会議員選挙,https://go2senkyo.com/local/senkyo/18123
"
                                                                                        2019/04/07
                                                        ",さいたま市議会議員選挙,https://go2senkyo.com/local/senkyo/18124
"
                                                                                        2019/04/07
                                                        ",福井県議会議員選挙,https://go2senkyo.com/local/senkyo/18126
"
                                                                                        2019/04/07
                                                        ",北海道議会議員選挙,https://go2senkyo.com/local/senkyo/19161
"
                                                                                        2019/04/07
                                                        ",滋賀県議会議員選挙,https://go2senkyo.com/local/senkyo/18140
"
                                                                                        2019/04/07
                                                        ",山形県議会議員選挙,https://go2senkyo.com/local/senkyo/19164
"
                                                                                        2019/04/07
                                                        ",京都府議会議員選挙,https://go2senkyo.com/local/senkyo/18143
"
                                                                                        2019/04/07
                                                        ",大阪市議会議員選挙,https://go2senkyo.com/local/senkyo/18147
"
                                                                                        2019/04/07
                                                        ",名古屋市議会議員選挙,https://go2senkyo.com/local/senkyo/18148
"
                                                                                        2019/04/07
                                                        ",堺市議会議員選挙,https://go2senkyo.com/local/senkyo/18149
"
                                                                                        2019/04/07
                                                        ",千葉県議会議員選挙,https://go2senkyo.com/local/senkyo/19175
"
                                                                                        2019/04/07
                                                        ",静岡県議会議員選挙,https://go2senkyo.com/local/senkyo/19180
"
                                                                                        2019/04/07
                                                        ",三重県議会議員選挙,https://go2senkyo.com/local/senkyo/19182
"
                                                                                        2019/04/07
                                                        ",和歌山県議会議員選挙,https://go2senkyo.com/local/senkyo/19184
"
                                                                                        2019/04/07
                                                        ",宮崎県議会議員選挙,https://go2senkyo.com/local/senkyo/19185
"
                                                                                        2019/04/07
                                                        ",鹿児島県議会議員選挙,https://go2senkyo.com/local/senkyo/19186
"
                                                                                        2019/04/07
                                                        ",大阪府議会議員選挙,https://go2senkyo.com/local/senkyo/18164
"
                                                                                        2019/04/07
                                                        ",鳥取県議会議員選挙,https://go2senkyo.com/local/senkyo/18165
"
                                                                                        2019/04/07
                                                        ",島根県議会議員選挙,https://go2senkyo.com/local/senkyo/18166
"
                                                                                        2019/04/07
                                                        ",山口県議会議員選挙,https://go2senkyo.com/local/senkyo/18167
"
                                                                                        2019/04/07
                                                        ",香川県議会議員選挙,https://go2senkyo.com/local/senkyo/18168
"
                                                                                        2019/04/07
                                                        ",愛媛県議会議員選挙,https://go2senkyo.com/local/senkyo/18169
"
                                                                                        2019/04/07
                                                        ",佐賀県議会議員選挙,https://go2senkyo.com/local/senkyo/18170
"
                                                                                        2019/04/07
                                                        ",長崎県議会議員選挙,https://go2senkyo.com/local/senkyo/18171
"
                                                                                        2019/04/07
                                                        ",大分県議会議員選挙,https://go2senkyo.com/local/senkyo/18172
"
                                                                                        2019/04/07
                                                        ",広島県議会議員選挙,https://go2senkyo.com/local/senkyo/18173
"
                                                                                        2019/04/07
                                                        ",静岡市議会議員補欠選挙,https://go2senkyo.com/local/senkyo/19199
"
                                                                                        2019/04/21
                                                        ",衆議院議員補欠選挙(大阪12区・沖縄3区),https://go2senkyo.com/shugiin/19207
"
                                                                                        2019/04/21
                                                        ",厚沢部町長選挙,https://go2senkyo.com/local/senkyo/18691
"
                                                                                        2019/04/21
                                                        ",今金町長選挙,https://go2senkyo.com/local/senkyo/18692
"
                                                                                        2019/04/21
                                                        ",京極町長選挙,https://go2senkyo.com/local/senkyo/18693
"
                                                                                        2019/04/21
                                                        ",赤井川村長選挙,https://go2senkyo.com/local/senkyo/18694
"
                                                                                        2019/04/21
                                                        ",由仁町長選挙,https://go2senkyo.com/local/senkyo/18695
"
                                                                                        2019/04/21
                                                        ",雨竜町長選挙,https://go2senkyo.com/local/senkyo/18697
"
                                                                                        2019/04/21
                                                        ",沼田町長選挙,https://go2senkyo.com/local/senkyo/18698
"
                                                                                        2019/04/21
                                                        ",美瑛町長選挙,https://go2senkyo.com/local/senkyo/18699
"
                                                                                        2019/04/21
                                                        ",下川町長選挙,https://go2senkyo.com/local/senkyo/18700
"
                                                                                        2019/04/21
                                                        ",美深町長選挙,https://go2senkyo.com/local/senkyo/18701
"
                                                                                        2019/04/21
                                                        ",音威子府村長選挙,https://go2senkyo.com/local/senkyo/18702
"
                                                                                        2019/04/21
                                                        ",明石市長選挙,https://go2senkyo.com/local/senkyo/19214
"
                                                                                        2019/04/21
                                                        ",中川町長選挙,https://go2senkyo.com/local/senkyo/18703
"
                                                                                        2019/04/21
                                                        ",諏訪市長選挙,https://go2senkyo.com/local/senkyo/19215
"
                                                                                        2019/04/21
                                                        ",幌加内町長選挙,https://go2senkyo.com/local/senkyo/18704
"
                                                                                        2019/04/21
                                                        ",瑞穂市長選挙,https://go2senkyo.com/local/senkyo/19216
"
                                                                                        2019/04/21
                                                        ",苫前町長選挙,https://go2senkyo.com/local/senkyo/18705
"
                                                                                        2019/04/21
                                                        ",初山別村長選挙,https://go2senkyo.com/local/senkyo/18706
"
                                                                                        2019/04/21
                                                        ",天塩町長選挙,https://go2senkyo.com/local/senkyo/18707
"
                                                                                        2019/04/21
                                                        ",中頓別町長選挙,https://go2senkyo.com/local/senkyo/18708
"
                                                                                        2019/04/21
                                                        ",豊富町長選挙,https://go2senkyo.com/local/senkyo/18709
"
                                                                                        2019/04/21
                                                        ",美幌町長選挙,https://go2senkyo.com/local/senkyo/18710
"
                                                                                        2019/04/21
                                                        ",斜里町長選挙,https://go2senkyo.com/local/senkyo/18711
"
                                                                                        2019/04/21
                                                        ",清里町長選挙,https://go2senkyo.com/local/senkyo/18712
"
                                                                                        2019/04/21
                                                        ",那須塩原市長選挙,https://go2senkyo.com/local/senkyo/19224
"
                                                                                        2019/04/21
                                                        ",訓子府町長選挙,https://go2senkyo.com/local/senkyo/18713
"
                                                                                        2019/04/21
                                                        ",日進市長選挙,https://go2senkyo.com/local/senkyo/19225
"
                                                                                        2019/04/21
                                                        ",滝上町長選挙,https://go2senkyo.com/local/senkyo/18714
"
                                                                                        2019/04/21
                                                        ",興部町長選挙,https://go2senkyo.com/local/senkyo/18715
"
                                                                                        2019/04/21
                                                        ",壮瞥町長選挙,https://go2senkyo.com/local/senkyo/18716
"
                                                                                        2019/04/21
                                                        ",鹿追町長選挙,https://go2senkyo.com/local/senkyo/18717
"
                                                                                        2019/04/21
                                                        ",更別村長選挙,https://go2senkyo.com/local/senkyo/18718
"
                                                                                        2019/04/21
                                                        ",大樹町長選挙,https://go2senkyo.com/local/senkyo/18719
"
                                                                                        2019/04/21
                                                        ",新十津川町長選挙,https://go2senkyo.com/local/senkyo/19231
"
                                                                                        2019/04/21
                                                        ",幕別町長選挙,https://go2senkyo.com/local/senkyo/18720
"
                                                                                        2019/04/21
                                                        ",足寄町長選挙,https://go2senkyo.com/local/senkyo/18721
"
                                                                                        2019/04/21
                                                        ",吉岡町長選挙,https://go2senkyo.com/local/senkyo/19233
"
                                                                                        2019/04/21
                                                        ",陸別町長選挙,https://go2senkyo.com/local/senkyo/18722
"
                                                                                        2019/04/21
                                                        ",浦幌町長選挙,https://go2senkyo.com/local/senkyo/18723
"
                                                                                        2019/04/21
                                                        ",池田市長選挙,https://go2senkyo.com/local/senkyo/19236
"
                                                                                        2019/04/21
                                                        ",羅臼町長選挙,https://go2senkyo.com/local/senkyo/18725
"
                                                                                        2019/04/21
                                                        ",函館市長選挙,https://go2senkyo.com/local/senkyo/17960
"
                                                                                        2019/04/21
                                                        ",室蘭市長選挙,https://go2senkyo.com/local/senkyo/17962
"
                                                                                        2019/04/21
                                                        ",夕張市長選挙,https://go2senkyo.com/local/senkyo/17963
"
                                                                                        2019/04/21
                                                        ",稚内市長選挙,https://go2senkyo.com/local/senkyo/17964
"
                                                                                        2019/04/21
                                                        ",江別市長選挙,https://go2senkyo.com/local/senkyo/17965
"
                                                                                        2019/04/21
                                                        ",赤平市長選挙,https://go2senkyo.com/local/senkyo/17966
"
                                                                                        2019/04/21
                                                        ",三笠市長選挙,https://go2senkyo.com/local/senkyo/17967
"
                                                                                        2019/04/21
                                                        ",板柳町長選挙,https://go2senkyo.com/local/senkyo/18735
"
                                                                                        2019/04/21
                                                        ",千歳市長選挙,https://go2senkyo.com/local/senkyo/17968
"
                                                                                        2019/04/21
                                                        ",滝川市長選挙,https://go2senkyo.com/local/senkyo/17969
"
                                                                                        2019/04/21
                                                        ",矢巾町長選挙,https://go2senkyo.com/local/senkyo/18740
"
                                                                                        2019/04/21
                                                        ",大衡村長選挙,https://go2senkyo.com/local/senkyo/18742
"
                                                                                        2019/04/21
                                                        ",上小阿仁村長選挙,https://go2senkyo.com/local/senkyo/18743
"
                                                                                        2019/04/21
                                                        ",大蔵村長選挙,https://go2senkyo.com/local/senkyo/18745
"
                                                                                        2019/04/21
                                                        ",檜枝岐村長選挙,https://go2senkyo.com/local/senkyo/18746
"
                                                                                        2019/04/21
                                                        ",三島町長選挙,https://go2senkyo.com/local/senkyo/18748
"
                                                                                        2019/04/21
                                                        ",矢祭町長選挙,https://go2senkyo.com/local/senkyo/18749
"
                                                                                        2019/04/21
                                                        ",玉川村長選挙,https://go2senkyo.com/local/senkyo/18753
"
                                                                                        2019/04/21
                                                        ",古殿町長選挙,https://go2senkyo.com/local/senkyo/18754
"
                                                                                        2019/04/21
                                                        ",茨城町長選挙,https://go2senkyo.com/local/senkyo/18755
"
                                                                                        2019/04/21
                                                        ",美浦村長選挙,https://go2senkyo.com/local/senkyo/18757
"
                                                                                        2019/04/21
                                                        ",五霞町長選挙,https://go2senkyo.com/local/senkyo/18758
"
                                                                                        2019/04/21
                                                        ",砂川市長選挙,https://go2senkyo.com/local/senkyo/18504
"
                                                                                        2019/04/21
                                                        ",上三川町長選挙,https://go2senkyo.com/local/senkyo/18760
"
                                                                                        2019/04/21
                                                        ",北上市長選挙,https://go2senkyo.com/local/senkyo/18505
"
                                                                                        2019/04/21
                                                        ",大館市長選挙,https://go2senkyo.com/local/senkyo/18506
"
                                                                                        2019/04/21
                                                        ",芳賀町長選挙,https://go2senkyo.com/local/senkyo/18763
"
                                                                                        2019/04/21
                                                        ",榛東村長選挙,https://go2senkyo.com/local/senkyo/18764
"
                                                                                        2019/04/21
                                                        ",水戸市長選挙,https://go2senkyo.com/local/senkyo/18509
"
                                                                                        2019/04/21
                                                        ",日立市長選挙,https://go2senkyo.com/local/senkyo/18510
"
                                                                                        2019/04/21
                                                        ",神流町長選挙,https://go2senkyo.com/local/senkyo/18766
"
                                                                                        2019/04/21
                                                        ",取手市長選挙,https://go2senkyo.com/local/senkyo/18511
"
                                                                                        2019/04/21
                                                        ",嬬恋村長選挙,https://go2senkyo.com/local/senkyo/18767
"
                                                                                        2019/04/21
                                                        ",高崎市長選挙,https://go2senkyo.com/local/senkyo/18512
"
                                                                                        2019/04/21
                                                        ",川場村長選挙,https://go2senkyo.com/local/senkyo/18768
"
                                                                                        2019/04/21
                                                        ",桐生市長選挙,https://go2senkyo.com/local/senkyo/18513
"
                                                                                        2019/04/21
                                                        ",明和町長選挙,https://go2senkyo.com/local/senkyo/18769
"
                                                                                        2019/04/21
                                                        ",行田市長選挙,https://go2senkyo.com/local/senkyo/18514
"
                                                                                        2019/04/21
                                                        ",毛呂山町長選挙,https://go2senkyo.com/local/senkyo/18770
"
                                                                                        2019/04/21
                                                        ",北本市長選挙,https://go2senkyo.com/local/senkyo/18515
"
                                                                                        2019/04/21
                                                        ",鋸南町長選挙,https://go2senkyo.com/local/senkyo/18771
"
                                                                                        2019/04/21
                                                        ",佐倉市長選挙,https://go2senkyo.com/local/senkyo/18516
"
                                                                                        2019/04/21
                                                        ",檜原村長選挙,https://go2senkyo.com/local/senkyo/18772
"
                                                                                        2019/04/21
                                                        ",習志野市長選挙,https://go2senkyo.com/local/senkyo/18517
"
                                                                                        2019/04/21
                                                        ",大島町長選挙,https://go2senkyo.com/local/senkyo/18773
"
                                                                                        2019/04/21
                                                        ",流山市長選挙,https://go2senkyo.com/local/senkyo/18518
"
                                                                                        2019/04/21
                                                        ",白井市長選挙,https://go2senkyo.com/local/senkyo/18519
"
                                                                                        2019/04/21
                                                        ",中央区長選挙,https://go2senkyo.com/local/senkyo/18520
"
                                                                                        2019/04/21
                                                        ",開成町長選挙,https://go2senkyo.com/local/senkyo/18776
"
                                                                                        2019/04/21
                                                        ",文京区長選挙,https://go2senkyo.com/local/senkyo/18521
"
                                                                                        2019/04/21
                                                        ",湯河原町長選挙,https://go2senkyo.com/local/senkyo/18777
"
                                                                                        2019/04/21
                                                        ",墨田区長選挙,https://go2senkyo.com/local/senkyo/18522
"
                                                                                        2019/04/21
                                                        ",江東区長選挙,https://go2senkyo.com/local/senkyo/18523
"
                                                                                        2019/04/21
                                                        ",川北町長選挙,https://go2senkyo.com/local/senkyo/18779
"
                                                                                        2019/04/21
                                                        ",大田区長選挙,https://go2senkyo.com/local/senkyo/18524
"
                                                                                        2019/04/21
                                                        ",立科町長選挙,https://go2senkyo.com/local/senkyo/18780
"
                                                                                        2019/04/21
                                                        ",世田谷区長選挙,https://go2senkyo.com/local/senkyo/18525
"
                                                                                        2019/04/21
                                                        ",松川町長選挙,https://go2senkyo.com/local/senkyo/18781
"
                                                                                        2019/04/21
                                                        ",渋谷区長選挙,https://go2senkyo.com/local/senkyo/18526
"
                                                                                        2019/04/21
                                                        ",豊島区長選挙,https://go2senkyo.com/local/senkyo/18527
"
                                                                                        2019/04/21
                                                        ",根羽村長選挙,https://go2senkyo.com/local/senkyo/18783
"
                                                                                        2019/04/21
                                                        ",北区長選挙,https://go2senkyo.com/local/senkyo/18528
"
                                                                                        2019/04/21
                                                        ",豊丘村長選挙,https://go2senkyo.com/local/senkyo/18784
"
                                                                                        2019/04/21
                                                        ",板橋区長選挙,https://go2senkyo.com/local/senkyo/18529
"
                                                                                        2019/04/21
                                                        ",朝日村長選挙,https://go2senkyo.com/local/senkyo/18785
"
                                                                                        2019/04/21
                                                        ",江戸川区長選挙,https://go2senkyo.com/local/senkyo/18530
"
                                                                                        2019/04/21
                                                        ",三鷹市長選挙,https://go2senkyo.com/local/senkyo/18531
"
                                                                                        2019/04/21
                                                        ",小谷村長選挙,https://go2senkyo.com/local/senkyo/18787
"
                                                                                        2019/04/21
                                                        ",東村山市長選挙,https://go2senkyo.com/local/senkyo/18532
"
                                                                                        2019/04/21
                                                        ",坂城町長選挙,https://go2senkyo.com/local/senkyo/18788
"
                                                                                        2019/04/21
                                                        ",東大和市長選挙,https://go2senkyo.com/local/senkyo/18533
"
                                                                                        2019/04/21
                                                        ",垂井町長選挙,https://go2senkyo.com/local/senkyo/18789
"
                                                                                        2019/04/21
                                                        ",清瀬市長選挙,https://go2senkyo.com/local/senkyo/18534
"
                                                                                        2019/04/21
                                                        ",稲城市長選挙,https://go2senkyo.com/local/senkyo/18535
"
                                                                                        2019/04/21
                                                        ",平塚市長選挙,https://go2senkyo.com/local/senkyo/18536
"
                                                                                        2019/04/21
                                                        ",安八町長選挙,https://go2senkyo.com/local/senkyo/18792
"
                                                                                        2019/04/21
                                                        ",大和市長選挙,https://go2senkyo.com/local/senkyo/18537
"
                                                                                        2019/04/21
                                                        ",坂祝町長選挙,https://go2senkyo.com/local/senkyo/18793
"
                                                                                        2019/04/21
                                                        ",南足柄市長選挙,https://go2senkyo.com/local/senkyo/18538
"
                                                                                        2019/04/21
                                                        ",南部町長選挙,https://go2senkyo.com/local/senkyo/19050
"
                                                                                        2019/04/21
                                                        ",加茂市長選挙,https://go2senkyo.com/local/senkyo/18539
"
                                                                                        2019/04/21
                                                        ",野々市市長選挙,https://go2senkyo.com/local/senkyo/18540
"
                                                                                        2019/04/21
                                                        ",白川村長選挙,https://go2senkyo.com/local/senkyo/18796
"
                                                                                        2019/04/21
                                                        ",清水町長選挙,https://go2senkyo.com/local/senkyo/19052
"
                                                                                        2019/04/21
                                                        ",敦賀市長選挙,https://go2senkyo.com/local/senkyo/18541
